epoch: 1  lr: 0.1
Epoch[23]:[510/782] Time:0.0321 Data:0.0001  Cls:188483.4531(267963.7489)  Fitnet:336273.9062(333302.8657)  prec@1:60.94(57.47)  prec@5:95.31(91.82)
Epoch[23]:[520/782] Time:0.0286 Data:0.0001  Cls:611471.6250(268008.6146)  Fitnet:341840.9688(333320.4820)  prec@1:34.38(57.47)  prec@5:81.25(91.85)
Epoch[23]:[530/782] Time:0.0305 Data:0.0001  Cls:257916.7031(267992.9564)  Fitnet:422903.5938(333743.2068)  prec@1:65.62(57.48)  prec@5:89.06(91.80)
Epoch[23]:[540/782] Time:0.0351 Data:0.0001  Cls:218129.9219(267170.7781)  Fitnet:381667.4062(333937.4330)  prec@1:59.38(57.55)  prec@5:92.19(91.84)
Epoch[23]:[550/782] Time:0.0305 Data:0.0001  Cls:153685.7812(267567.4512)  Fitnet:323885.6250(334021.0945)  prec@1:67.19(57.53)  prec@5:95.31(91.88)
Epoch[23]:[560/782] Time:0.0305 Data:0.0001  Cls:191567.1094(267518.5396)  Fitnet:306866.8438(333805.0820)  prec@1:60.94(57.57)  prec@5:95.31(91.91)
Epoch[23]:[570/782] Time:0.0286 Data:0.0001  Cls:469422.4688(267855.0614)  Fitnet:300473.8438(333426.6287)  prec@1:48.44(57.57)  prec@5:85.94(91.90)
Epoch[23]:[580/782] Time:0.0293 Data:0.0001  Cls:329157.9062(268666.6747)  Fitnet:354503.6562(333226.6913)  prec@1:53.12(57.53)  prec@5:92.19(91.87)
Epoch[23]:[590/782] Time:0.0301 Data:0.0001  Cls:175141.0781(268931.4215)  Fitnet:327400.0938(333256.1858)  prec@1:56.25(57.45)  prec@5:96.88(91.85)
Epoch[23]:[600/782] Time:0.0356 Data:0.0001  Cls:444131.9688(268020.3445)  Fitnet:355711.9688(333260.8810)  prec@1:48.44(57.50)  prec@5:85.94(91.87)
Epoch[23]:[610/782] Time:0.0299 Data:0.0001  Cls:515525.2812(268266.4681)  Fitnet:257200.9062(333102.6192)  prec@1:32.81(57.45)  prec@5:85.94(91.84)
Epoch[23]:[620/782] Time:0.0299 Data:0.0001  Cls:107597.6250(269092.2115)  Fitnet:364353.1562(333439.7351)  prec@1:68.75(57.41)  prec@5:93.75(91.79)
Epoch[23]:[630/782] Time:0.0327 Data:0.0001  Cls:382388.4375(269416.6367)  Fitnet:389617.8438(333549.9707)  prec@1:48.44(57.37)  prec@5:81.25(91.76)
Epoch[23]:[640/782] Time:0.0349 Data:0.0001  Cls:203824.1719(268889.5475)  Fitnet:306479.8125(333611.1132)  prec@1:56.25(57.42)  prec@5:93.75(91.77)
Epoch[23]:[650/782] Time:0.0324 Data:0.0001  Cls:125937.2422(268422.5790)  Fitnet:328038.3438(333733.8479)  prec@1:67.19(57.43)  prec@5:98.44(91.80)
Epoch[23]:[660/782] Time:0.0363 Data:0.0001  Cls:90164.5312(267349.6954)  Fitnet:366535.8438(333756.2659)  prec@1:73.44(57.52)  prec@5:96.88(91.84)
Epoch[23]:[670/782] Time:0.0368 Data:0.0001  Cls:243828.9688(267076.0570)  Fitnet:379312.5000(333743.3825)  prec@1:48.44(57.51)  prec@5:89.06(91.83)
Epoch[23]:[680/782] Time:0.0322 Data:0.0001  Cls:307886.9062(269059.3091)  Fitnet:326098.3438(333516.1044)  prec@1:57.81(57.40)  prec@5:82.81(91.76)
Epoch[23]:[690/782] Time:0.0346 Data:0.0001  Cls:131550.4219(268846.8295)  Fitnet:377749.1562(333990.1418)  prec@1:59.38(57.39)  prec@5:96.88(91.75)
Epoch[23]:[700/782] Time:0.0304 Data:0.0001  Cls:100539.7969(267835.2907)  Fitnet:385864.9688(334215.4175)  prec@1:78.12(57.45)  prec@5:95.31(91.80)
Epoch[23]:[710/782] Time:0.0442 Data:0.0001  Cls:201819.9062(267818.0720)  Fitnet:357234.5938(334219.6777)  prec@1:65.62(57.46)  prec@5:92.19(91.81)
Epoch[23]:[720/782] Time:0.0315 Data:0.0001  Cls:193414.3125(267850.6794)  Fitnet:402295.3750(334302.0760)  prec@1:50.00(57.43)  prec@5:90.62(91.78)
Epoch[23]:[730/782] Time:0.0352 Data:0.0001  Cls:269984.8750(270526.0033)  Fitnet:382778.0625(334467.6848)  prec@1:56.25(57.31)  prec@5:93.75(91.72)
Epoch[23]:[740/782] Time:0.0430 Data:0.0001  Cls:339850.7812(269824.5564)  Fitnet:345009.3438(334871.0079)  prec@1:45.31(57.33)  prec@5:89.06(91.73)
Epoch[23]:[750/782] Time:0.0283 Data:0.0001  Cls:315789.0625(270866.6611)  Fitnet:336667.0938(335210.2490)  prec@1:57.81(57.27)  prec@5:84.38(91.70)
Epoch[23]:[760/782] Time:0.0315 Data:0.0001  Cls:151092.6094(270617.6138)  Fitnet:415210.5938(336008.6226)  prec@1:54.69(57.29)  prec@5:93.75(91.67)
Epoch[23]:[770/782] Time:0.0475 Data:0.0001  Cls:143646.5156(269274.5013)  Fitnet:348044.5938(336706.9574)  prec@1:54.69(57.31)  prec@5:98.44(91.71)
Epoch[23]:[780/782] Time:0.0172 Data:0.0000  Cls:307829.5000(269067.2393)  Fitnet:340643.9062(337142.5931)  prec@1:51.56(57.26)  prec@5:85.94(91.72)
one epoch time is 0.0h0.0m27.2195303440094s
testing the models......
Cls: 316955.2280, Fitnet: 330823.9974, Prec@1: 52.62, Prec@5: 91.76
testing time is 0.0h0.0m3.3939547538757324s
saving models......
epoch: 24  lr: 0.1
Epoch[24]:[010/782] Time:0.0319 Data:0.0001  Cls:228206.8594(309104.6961)  Fitnet:345022.1875(364669.7469)  prec@1:62.50(54.69)  prec@5:89.06(88.28)
Epoch[24]:[020/782] Time:0.0441 Data:0.0001  Cls:189725.6094(260202.3035)  Fitnet:380355.2188(362001.0953)  prec@1:68.75(57.58)  prec@5:92.19(90.94)
Epoch[24]:[030/782] Time:0.0361 Data:0.0001  Cls:182728.7812(243061.8039)  Fitnet:332541.5625(357254.8990)  prec@1:68.75(58.18)  prec@5:92.19(92.14)
Epoch[24]:[040/782] Time:0.0305 Data:0.0001  Cls:174814.4219(246917.7314)  Fitnet:316111.8438(353950.6070)  prec@1:54.69(57.50)  prec@5:95.31(91.56)
Epoch[24]:[050/782] Time:0.0307 Data:0.0001  Cls:188408.7344(245990.7111)  Fitnet:320851.0625(349781.5544)  prec@1:60.94(56.91)  prec@5:95.31(91.78)
Epoch[24]:[060/782] Time:0.0379 Data:0.0001  Cls:232412.6719(245425.5634)  Fitnet:404290.4688(350338.5703)  prec@1:71.88(57.19)  prec@5:89.06(91.85)
Epoch[24]:[070/782] Time:0.0321 Data:0.0001  Cls:102953.8438(237303.5189)  Fitnet:412066.2188(348819.8071)  prec@1:68.75(57.99)  prec@5:92.19(91.99)
Epoch[24]:[080/782] Time:0.0305 Data:0.0001  Cls:248220.6250(232963.8128)  Fitnet:288470.4062(349530.4074)  prec@1:60.94(58.75)  prec@5:95.31(92.15)
Epoch[24]:[090/782] Time:0.0383 Data:0.0001  Cls:187769.6562(226956.2895)  Fitnet:415061.7812(346931.6837)  prec@1:62.50(59.20)  prec@5:96.88(92.57)
Epoch[24]:[100/782] Time:0.0319 Data:0.0001  Cls:340653.2812(236073.4341)  Fitnet:344737.2500(342414.5491)  prec@1:53.12(58.77)  prec@5:87.50(92.22)
Epoch[24]:[110/782] Time:0.0385 Data:0.0001  Cls:248747.9375(235383.5675)  Fitnet:280431.4688(339827.0793)  prec@1:64.06(59.15)  prec@5:95.31(92.23)
Epoch[24]:[120/782] Time:0.0359 Data:0.0001  Cls:212814.1250(237322.0008)  Fitnet:339323.0625(340176.2753)  prec@1:60.94(59.09)  prec@5:96.88(92.14)
Epoch[24]:[130/782] Time:0.0370 Data:0.0001  Cls:185350.4688(235525.2809)  Fitnet:368848.2188(338765.7685)  prec@1:62.50(59.30)  prec@5:95.31(92.36)
Epoch[24]:[140/782] Time:0.0302 Data:0.0001  Cls:592108.1875(239259.9724)  Fitnet:359942.3125(337141.5732)  prec@1:40.62(59.15)  prec@5:85.94(92.44)
Epoch[24]:[150/782] Time:0.0341 Data:0.0001  Cls:190205.9219(247719.9269)  Fitnet:407598.6250(338061.6567)  prec@1:60.94(58.90)  prec@5:96.88(92.24)
Epoch[24]:[160/782] Time:0.0305 Data:0.0001  Cls:446149.1562(246360.3452)  Fitnet:382087.5938(339618.1150)  prec@1:54.69(58.98)  prec@5:87.50(92.34)
Epoch[24]:[170/782] Time:0.0327 Data:0.0001  Cls:150965.4844(244727.2320)  Fitnet:313334.4062(340037.5031)  prec@1:65.62(59.13)  prec@5:95.31(92.46)
Epoch[24]:[180/782] Time:0.0308 Data:0.0001  Cls:470691.4062(253858.5525)  Fitnet:239972.6562(339602.7609)  prec@1:53.12(58.76)  prec@5:81.25(92.29)
Epoch[24]:[190/782] Time:0.0351 Data:0.0001  Cls:132113.4531(256792.9502)  Fitnet:366900.9375(340212.2732)  prec@1:68.75(58.69)  prec@5:95.31(92.09)
Epoch[24]:[200/782] Time:0.0285 Data:0.0001  Cls:316038.7812(256360.1873)  Fitnet:361189.2188(341219.5616)  prec@1:57.81(58.55)  prec@5:96.88(92.09)
Epoch[24]:[210/782] Time:0.0355 Data:0.0001  Cls:268574.5312(258012.1315)  Fitnet:317653.3438(341849.7067)  prec@1:50.00(58.37)  prec@5:87.50(91.93)
Epoch[24]:[220/782] Time:0.0383 Data:0.0001  Cls:225937.4844(254599.9118)  Fitnet:357479.3750(342607.1236)  prec@1:57.81(58.53)  prec@5:89.06(91.98)
Epoch[24]:[230/782] Time:0.0309 Data:0.0001  Cls:333380.7500(253384.6093)  Fitnet:377943.6562(343424.4833)  prec@1:50.00(58.51)  prec@5:93.75(92.11)
Epoch[24]:[240/782] Time:0.0465 Data:0.0001  Cls:90996.1562(250317.0215)  Fitnet:306401.0938(342563.5500)  prec@1:68.75(58.57)  prec@5:100.00(92.18)
Epoch[24]:[250/782] Time:0.0297 Data:0.0001  Cls:283455.4062(249799.4083)  Fitnet:298924.3438(341829.7359)  prec@1:62.50(58.62)  prec@5:95.31(92.26)
Epoch[24]:[260/782] Time:0.0301 Data:0.0001  Cls:193974.0781(252040.1236)  Fitnet:291403.5312(340789.8464)  prec@1:60.94(58.47)  prec@5:93.75(92.14)
Epoch[24]:[270/782] Time:0.0443 Data:0.0001  Cls:552776.1250(257459.8251)  Fitnet:337210.3125(341279.5921)  prec@1:37.50(58.12)  prec@5:79.69(91.99)
Epoch[24]:[280/782] Time:0.0287 Data:0.0001  Cls:245928.5781(255652.6974)  Fitnet:303752.9688(340381.3760)  prec@1:65.62(58.23)  prec@5:93.75(92.03)
Epoch[24]:[290/782] Time:0.0287 Data:0.0001  Cls:178664.7500(252816.3611)  Fitnet:329869.3125(339345.4378)  prec@1:60.94(58.46)  prec@5:93.75(92.11)
Epoch[24]:[300/782] Time:0.0304 Data:0.0001  Cls:339243.1562(255153.3290)  Fitnet:293570.1562(338688.1138)  prec@1:56.25(58.31)  prec@5:84.38(92.02)
Epoch[24]:[310/782] Time:0.0454 Data:0.0001  Cls:326536.6875(257939.2754)  Fitnet:342436.8438(338240.2946)  prec@1:46.88(58.14)  prec@5:93.75(91.97)
Epoch[24]:[320/782] Time:0.0298 Data:0.0001  Cls:175510.0312(258904.6392)  Fitnet:338394.6562(338191.3753)  prec@1:64.06(58.19)  prec@5:93.75(92.00)
Epoch[24]:[330/782] Time:0.0332 Data:0.0001  Cls:233622.4219(257889.2408)  Fitnet:334609.7812(338063.5697)  prec@1:59.38(58.28)  prec@5:98.44(92.07)
Epoch[24]:[340/782] Time:0.0344 Data:0.0001  Cls:162925.7500(258594.4211)  Fitnet:320461.0938(337751.6407)  prec@1:64.06(58.22)  prec@5:96.88(92.07)
Epoch[24]:[350/782] Time:0.0325 Data:0.0001  Cls:250642.8125(259119.6655)  Fitnet:278844.2188(337103.5253)  prec@1:57.81(58.20)  prec@5:92.19(92.06)
Epoch[24]:[360/782] Time:0.0308 Data:0.0001  Cls:106156.2188(261205.5933)  Fitnet:334096.4062(337120.0852)  prec@1:78.12(58.14)  prec@5:95.31(92.10)
Epoch[24]:[370/782] Time:0.0311 Data:0.0001  Cls:198320.8438(259210.2413)  Fitnet:345262.5000(336923.6619)  prec@1:67.19(58.35)  prec@5:92.19(92.16)
Epoch[24]:[380/782] Time:0.0312 Data:0.0001  Cls:324609.9375(258468.3206)  Fitnet:306676.5938(336845.7296)  prec@1:46.88(58.32)  prec@5:85.94(92.18)
Epoch[24]:[390/782] Time:0.0294 Data:0.0001  Cls:137582.5312(259420.1954)  Fitnet:327517.5938(336353.5135)  prec@1:60.94(58.20)  prec@5:96.88(92.14)
Epoch[24]:[400/782] Time:0.0385 Data:0.0001  Cls:251988.7500(258433.8693)  Fitnet:310044.2500(336238.2536)  prec@1:64.06(58.23)  prec@5:84.38(92.19)
Epoch[24]:[410/782] Time:0.0467 Data:0.0001  Cls:195366.7969(255951.6658)  Fitnet:314659.0625(336169.0251)  prec@1:62.50(58.42)  prec@5:98.44(92.27)
Epoch[24]:[420/782] Time:0.0319 Data:0.0001  Cls:183218.9062(253772.6391)  Fitnet:310862.5938(335616.2303)  prec@1:65.62(58.47)  prec@5:93.75(92.30)
Epoch[24]:[430/782] Time:0.0307 Data:0.0001  Cls:470769.6562(255252.2038)  Fitnet:301002.4062(334701.3360)  prec@1:57.81(58.42)  prec@5:85.94(92.23)
Epoch[24]:[440/782] Time:0.0311 Data:0.0001  Cls:208854.9062(256048.6711)  Fitnet:305046.0000(334732.1092)  prec@1:65.62(58.44)  prec@5:96.88(92.23)
Epoch[24]:[450/782] Time:0.0300 Data:0.0001  Cls:341968.3750(256788.8213)  Fitnet:336018.0000(334470.2374)  prec@1:51.56(58.39)  prec@5:90.62(92.19)
Epoch[24]:[460/782] Time:0.0380 Data:0.0001  Cls:279164.1562(256725.7001)  Fitnet:287768.7500(333872.3217)  prec@1:56.25(58.42)  prec@5:92.19(92.21)
Epoch[24]:[470/782] Time:0.0298 Data:0.0001  Cls:127143.8281(255962.8919)  Fitnet:321425.7500(333845.6342)  prec@1:54.69(58.51)  prec@5:98.44(92.25)
Epoch[24]:[480/782] Time:0.0306 Data:0.0001  Cls:545138.2500(258123.5509)  Fitnet:301219.3438(333308.3418)  prec@1:51.56(58.49)  prec@5:90.62(92.28)
Epoch[24]:[490/782] Time:0.0353 Data:0.0001  Cls:138831.3125(261402.4213)  Fitnet:413558.7500(334051.1824)  prec@1:65.62(58.49)  prec@5:92.19(92.19)
Epoch[24]:[500/782] Time:0.0304 Data:0.0001  Cls:194287.2812(260138.3294)  Fitnet:408796.6875(334792.5513)  prec@1:60.94(58.58)  prec@5:96.88(92.26)
Epoch[24]:[510/782] Time:0.0299 Data:0.0001  Cls:222118.8125(258831.8526)  Fitnet:315459.1875(335143.3500)  prec@1:53.12(58.70)  prec@5:92.19(92.31)
Epoch[24]:[520/782] Time:0.0380 Data:0.0001  Cls:368027.8125(258847.2886)  Fitnet:312611.1562(334883.0919)  prec@1:65.62(58.71)  prec@5:89.06(92.32)
Epoch[24]:[530/782] Time:0.0332 Data:0.0001  Cls:560547.0000(265090.2340)  Fitnet:405521.3125(334963.8753)  prec@1:51.56(58.54)  prec@5:82.81(92.10)
Epoch[24]:[540/782] Time:0.0296 Data:0.0001  Cls:215053.9688(266269.0353)  Fitnet:443127.9062(337115.0898)  prec@1:50.00(58.46)  prec@5:92.19(92.02)
Epoch[24]:[550/782] Time:0.0319 Data:0.0001  Cls:83639.9844(264837.8441)  Fitnet:456774.0000(339795.6792)  prec@1:65.62(58.42)  prec@5:90.62(92.02)
Epoch[24]:[560/782] Time:0.0352 Data:0.0001  Cls:111752.6719(262750.0222)  Fitnet:454368.2500(341737.9036)  prec@1:53.12(58.46)  prec@5:95.31(92.08)
Epoch[24]:[570/782] Time:0.0309 Data:0.0001  Cls:143958.9219(262113.7183)  Fitnet:374657.8438(342575.2744)  prec@1:60.94(58.39)  prec@5:98.44(92.09)
Epoch[24]:[580/782] Time:0.0363 Data:0.0001  Cls:241693.9062(260376.6346)  Fitnet:348848.5000(343160.8131)  prec@1:62.50(58.48)  prec@5:85.94(92.14)
Epoch[24]:[590/782] Time:0.0443 Data:0.0001  Cls:479181.0000(260384.4151)  Fitnet:365734.3750(342972.5348)  prec@1:50.00(58.40)  prec@5:79.69(92.15)
Epoch[24]:[600/782] Time:0.0280 Data:0.0001  Cls:230632.0781(264581.6955)  Fitnet:385278.0000(343250.8139)  prec@1:56.25(58.22)  prec@5:90.62(92.00)
Epoch[24]:[610/782] Time:0.0329 Data:0.0001  Cls:125547.0312(263541.2373)  Fitnet:380508.5938(344085.5526)  prec@1:59.38(58.21)  prec@5:95.31(92.05)
Epoch[24]:[620/782] Time:0.0305 Data:0.0001  Cls:241078.5156(264720.3294)  Fitnet:348567.8438(344865.5877)  prec@1:57.81(58.16)  prec@5:84.38(92.05)
Epoch[24]:[630/782] Time:0.0377 Data:0.0001  Cls:269772.8750(263434.7967)  Fitnet:353312.6875(345934.4460)  prec@1:53.12(58.17)  prec@5:92.19(92.10)
Epoch[24]:[640/782] Time:0.0381 Data:0.0001  Cls:90353.3984(261645.6862)  Fitnet:439945.6562(346541.2387)  prec@1:64.06(58.29)  prec@5:98.44(92.15)
Epoch[24]:[650/782] Time:0.0301 Data:0.0001  Cls:178369.8594(260353.6622)  Fitnet:287905.8438(346740.9711)  prec@1:59.38(58.32)  prec@5:95.31(92.20)
Epoch[24]:[660/782] Time:0.0344 Data:0.0001  Cls:408250.2500(262887.1757)  Fitnet:353831.8125(346497.4312)  prec@1:53.12(58.17)  prec@5:73.44(92.05)
Epoch[24]:[670/782] Time:0.0299 Data:0.0001  Cls:189893.0938(262479.1570)  Fitnet:340599.9062(346635.8909)  prec@1:65.62(58.16)  prec@5:92.19(92.04)
Epoch[24]:[680/782] Time:0.0326 Data:0.0001  Cls:200008.9375(261618.3774)  Fitnet:410143.0312(346924.8633)  prec@1:59.38(58.17)  prec@5:93.75(92.06)
Epoch[24]:[690/782] Time:0.0344 Data:0.0001  Cls:231928.3438(260322.1364)  Fitnet:280630.0625(346904.3221)  prec@1:60.94(58.23)  prec@5:93.75(92.09)
Epoch[24]:[700/782] Time:0.0305 Data:0.0001  Cls:222974.8594(259401.8504)  Fitnet:283559.9688(346730.2831)  prec@1:64.06(58.28)  prec@5:92.19(92.12)
Epoch[24]:[710/782] Time:0.0301 Data:0.0001  Cls:154747.4531(258360.8416)  Fitnet:332708.4062(346378.1298)  prec@1:73.44(58.36)  prec@5:95.31(92.12)
Epoch[24]:[720/782] Time:0.0364 Data:0.0001  Cls:392275.1250(258018.3900)  Fitnet:291324.0625(345857.7725)  prec@1:56.25(58.35)  prec@5:92.19(92.13)
Epoch[24]:[730/782] Time:0.0378 Data:0.0001  Cls:161993.9531(257040.4157)  Fitnet:331615.0000(345744.8540)  prec@1:60.94(58.39)  prec@5:89.06(92.14)
Epoch[24]:[740/782] Time:0.0458 Data:0.0001  Cls:586071.8750(259608.2418)  Fitnet:348780.3438(345622.1212)  prec@1:37.50(58.31)  prec@5:87.50(92.08)
Epoch[24]:[750/782] Time:0.0301 Data:0.0001  Cls:396422.3750(261251.4294)  Fitnet:326178.5000(345754.8176)  prec@1:56.25(58.31)  prec@5:93.75(92.01)
Epoch[24]:[760/782] Time:0.0307 Data:0.0001  Cls:169346.7344(260906.2241)  Fitnet:352406.0938(345836.1633)  prec@1:56.25(58.27)  prec@5:98.44(92.04)
Epoch[24]:[770/782] Time:0.0356 Data:0.0001  Cls:149026.7031(260279.2602)  Fitnet:340475.2812(346008.7261)  prec@1:71.88(58.34)  prec@5:96.88(92.08)
Epoch[24]:[780/782] Time:0.0171 Data:0.0000  Cls:214855.4688(260728.4579)  Fitnet:343642.4688(345985.8874)  prec@1:68.75(58.31)  prec@5:96.88(92.09)
one epoch time is 0.0h0.0m27.31500482559204s
testing the models......
Cls: 445121.4447, Fitnet: 349663.2345, Prec@1: 47.48, Prec@5: 90.00
testing time is 0.0h0.0m3.37884783744812s
saving models......
epoch: 25  lr: 0.1
Epoch[25]:[010/782] Time:0.0385 Data:0.0001  Cls:197177.0469(286993.1937)  Fitnet:378537.7188(334444.3438)  prec@1:59.38(58.75)  prec@5:93.75(90.94)
Epoch[25]:[020/782] Time:0.0406 Data:0.0001  Cls:285450.7500(268529.6617)  Fitnet:362745.1250(353143.9078)  prec@1:42.19(56.56)  prec@5:92.19(92.03)
Epoch[25]:[030/782] Time:0.0327 Data:0.0001  Cls:136439.3906(263705.8987)  Fitnet:331702.8750(351208.9979)  prec@1:60.94(56.93)  prec@5:98.44(92.66)
Epoch[25]:[040/782] Time:0.0320 Data:0.0001  Cls:292001.2188(244655.9762)  Fitnet:312523.2500(347310.2918)  prec@1:54.69(57.58)  prec@5:93.75(93.01)
Epoch[25]:[050/782] Time:0.0297 Data:0.0001  Cls:182139.8281(225804.8591)  Fitnet:316747.7188(342070.3422)  prec@1:53.12(58.81)  prec@5:100.00(93.81)
Epoch[25]:[060/782] Time:0.0306 Data:0.0001  Cls:127726.0781(219700.2340)  Fitnet:306598.5938(341039.5346)  prec@1:59.38(59.30)  prec@5:95.31(93.78)
Epoch[25]:[070/782] Time:0.0407 Data:0.0001  Cls:263331.5312(245147.0010)  Fitnet:397058.8125(337998.4239)  prec@1:59.38(58.77)  prec@5:79.69(92.79)
Epoch[25]:[080/782] Time:0.0367 Data:0.0001  Cls:254727.2031(246783.7712)  Fitnet:359291.0938(341375.4494)  prec@1:57.81(58.38)  prec@5:90.62(92.29)
Epoch[25]:[090/782] Time:0.0342 Data:0.0001  Cls:135941.1719(248077.9352)  Fitnet:368814.6562(345338.5661)  prec@1:65.62(58.07)  prec@5:96.88(92.36)
Epoch[25]:[100/782] Time:0.0296 Data:0.0001  Cls:209626.8438(244875.4366)  Fitnet:380863.8125(346697.7786)  prec@1:59.38(58.28)  prec@5:98.44(92.70)
Epoch[25]:[110/782] Time:0.0387 Data:0.0001  Cls:286211.5625(239050.3527)  Fitnet:326576.8125(344727.9436)  prec@1:51.56(58.71)  prec@5:93.75(92.78)
Epoch[25]:[120/782] Time:0.0303 Data:0.0001  Cls:298452.7500(239956.3875)  Fitnet:309982.2188(342242.8158)  prec@1:59.38(58.75)  prec@5:90.62(92.71)
Epoch[25]:[130/782] Time:0.0302 Data:0.0001  Cls:113655.9844(238936.3169)  Fitnet:360310.5000(339564.1107)  prec@1:75.00(58.94)  prec@5:98.44(92.90)
Epoch[25]:[140/782] Time:0.0342 Data:0.0001  Cls:471843.6250(241407.5008)  Fitnet:311273.1562(338073.2170)  prec@1:54.69(58.98)  prec@5:89.06(92.88)
Epoch[25]:[150/782] Time:0.0337 Data:0.0001  Cls:209666.5781(238716.8840)  Fitnet:331106.3750(338164.4967)  prec@1:56.25(59.27)  prec@5:98.44(92.95)
Epoch[25]:[160/782] Time:0.0365 Data:0.0001  Cls:340075.1875(238628.3870)  Fitnet:301585.8438(336400.3892)  prec@1:60.94(59.35)  prec@5:90.62(92.88)
Epoch[25]:[170/782] Time:0.0303 Data:0.0001  Cls:190502.2344(238496.2695)  Fitnet:366526.5000(335865.5662)  prec@1:57.81(59.14)  prec@5:95.31(92.83)
Epoch[25]:[180/782] Time:0.0290 Data:0.0001  Cls:352355.2500(240085.1612)  Fitnet:332838.8125(334886.9487)  prec@1:60.94(59.11)  prec@5:84.38(92.72)
Epoch[25]:[190/782] Time:0.0288 Data:0.0001  Cls:500812.3125(240981.6867)  Fitnet:293307.3438(333885.8241)  prec@1:54.69(59.17)  prec@5:79.69(92.72)
Epoch[25]:[200/782] Time:0.0289 Data:0.0001  Cls:142240.6562(242041.1842)  Fitnet:323742.8750(333200.0420)  prec@1:68.75(59.28)  prec@5:96.88(92.76)
Epoch[25]:[210/782] Time:0.0403 Data:0.0001  Cls:194246.2188(241837.3320)  Fitnet:293355.5000(332885.9094)  prec@1:60.94(59.44)  prec@5:92.19(92.74)
Epoch[25]:[220/782] Time:0.0370 Data:0.0001  Cls:716805.9375(244381.1549)  Fitnet:289430.5312(331894.1673)  prec@1:62.50(59.33)  prec@5:73.44(92.64)
Epoch[25]:[230/782] Time:0.0302 Data:0.0001  Cls:268280.1875(249390.1203)  Fitnet:323817.3125(332085.0703)  prec@1:60.94(59.09)  prec@5:92.19(92.46)
Epoch[25]:[240/782] Time:0.0393 Data:0.0001  Cls:124010.2031(246675.0570)  Fitnet:279943.1250(332210.5265)  prec@1:71.88(59.20)  prec@5:98.44(92.64)
Epoch[25]:[250/782] Time:0.0322 Data:0.0001  Cls:178783.5938(245534.6701)  Fitnet:305093.8125(332364.7267)  prec@1:62.50(59.41)  prec@5:96.88(92.71)
Epoch[25]:[260/782] Time:0.0313 Data:0.0001  Cls:246450.4062(244679.4257)  Fitnet:345326.0938(331372.3281)  prec@1:53.12(59.45)  prec@5:95.31(92.75)
Epoch[25]:[270/782] Time:0.0308 Data:0.0001  Cls:151184.9375(244138.4008)  Fitnet:280779.1250(330284.1856)  prec@1:53.12(59.40)  prec@5:93.75(92.75)
Epoch[25]:[280/782] Time:0.0440 Data:0.0001  Cls:179445.6875(243353.3917)  Fitnet:334464.6562(329629.1788)  prec@1:65.62(59.44)  prec@5:98.44(92.80)
Epoch[25]:[290/782] Time:0.0333 Data:0.0001  Cls:124021.6562(243157.6948)  Fitnet:424838.5938(329538.3990)  prec@1:67.19(59.50)  prec@5:95.31(92.81)
Epoch[25]:[300/782] Time:0.0311 Data:0.0001  Cls:172850.4062(242200.1391)  Fitnet:368128.8438(329258.4317)  prec@1:70.31(59.59)  prec@5:92.19(92.83)
Epoch[25]:[310/782] Time:0.0324 Data:0.0001  Cls:272224.9062(242975.1412)  Fitnet:283267.0938(327835.0263)  prec@1:59.38(59.47)  prec@5:90.62(92.80)
Epoch[25]:[320/782] Time:0.0362 Data:0.0001  Cls:364270.0938(242992.6534)  Fitnet:226804.1562(326952.3359)  prec@1:43.75(59.44)  prec@5:84.38(92.81)
Epoch[25]:[330/782] Time:0.0301 Data:0.0001  Cls:213311.2812(245799.6879)  Fitnet:303978.3750(326610.7779)  prec@1:70.31(59.33)  prec@5:92.19(92.78)
Epoch[25]:[340/782] Time:0.0321 Data:0.0001  Cls:478454.6562(246972.3930)  Fitnet:314026.7500(326624.5123)  prec@1:50.00(59.43)  prec@5:87.50(92.81)
Epoch[25]:[350/782] Time:0.0315 Data:0.0001  Cls:321831.5625(248916.5429)  Fitnet:291214.3750(325463.3261)  prec@1:51.56(59.40)  prec@5:87.50(92.83)
Epoch[25]:[360/782] Time:0.0294 Data:0.0001  Cls:451289.2500(250433.7794)  Fitnet:242633.6250(324696.6965)  prec@1:53.12(59.36)  prec@5:79.69(92.80)
Epoch[25]:[370/782] Time:0.0340 Data:0.0001  Cls:513431.7500(257951.5011)  Fitnet:336026.0312(324074.5599)  prec@1:62.50(59.22)  prec@5:84.38(92.64)
Epoch[25]:[380/782] Time:0.0382 Data:0.0001  Cls:506741.4375(263373.2038)  Fitnet:408814.2500(324424.8371)  prec@1:50.00(59.11)  prec@5:85.94(92.56)
Epoch[25]:[390/782] Time:0.0310 Data:0.0001  Cls:386012.5625(262606.9005)  Fitnet:388035.2500(324885.1304)  prec@1:54.69(59.24)  prec@5:92.19(92.62)
Epoch[25]:[400/782] Time:0.0315 Data:0.0001  Cls:131556.6875(260959.0390)  Fitnet:297415.5312(325142.4200)  prec@1:64.06(59.38)  prec@5:95.31(92.65)
Epoch[25]:[410/782] Time:0.0369 Data:0.0001  Cls:445478.2812(262794.7044)  Fitnet:291511.6562(324935.3526)  prec@1:54.69(59.26)  prec@5:87.50(92.56)
